date,close,symbol,name
2018-08-21,69.57,sz300750,300750
2018-08-22,67.47,sz300750,300750
2018-08-23,69.1,sz300750,300750
2018-08-24,68.8,sz300750,300750
2018-08-27,70.46,sz300750,300750
2018-08-28,73.01,sz300750,300750
2018-08-29,73.02,sz300750,300750
2018-08-30,69.99,sz300750,300750
2018-08-31,65.5,sz300750,300750
2018-09-03,63.26,sz300750,300750
2018-09-04,63.85,sz300750,300750
2018-09-05,61.39,sz300750,300750
2018-09-06,61.84,sz300750,300750
2018-09-07,63.32,sz300750,300750
2018-09-10,61.35,sz300750,300750
2018-09-11,62.57,sz300750,300750
2018-09-12,64.5,sz300750,300750
2018-09-13,64.8,sz300750,300750
2018-09-14,65.9,sz300750,300750
2018-09-17,63.71,sz300750,300750
2018-09-18,66.36,sz300750,300750
2018-09-19,67.33,sz300750,300750
2018-09-20,67.99,sz300750,300750
2018-09-21,69.19,sz300750,300750
2018-09-25,68.33,sz300750,300750
2018-09-26,72.89,sz300750,300750
2018-09-27,72.55,sz300750,300750
2018-09-28,73.0,sz300750,300750
2018-10-08,68.45,sz300750,300750
2018-10-09,64.9,sz300750,300750
2018-10-10,64.9,sz300750,300750
2018-10-11,60.45,sz300750,300750
2018-10-12,62.86,sz300750,300750
2018-10-15,69.15,sz300750,300750
2018-10-16,68.85,sz300750,300750
2018-10-17,70.0,sz300750,300750
2018-10-18,68.03,sz300750,300750
2018-10-19,73.77,sz300750,300750
2018-10-22,79.1,sz300750,300750
2018-10-23,78.0,sz300750,300750
2018-10-24,77.0,sz300750,300750
2018-10-25,80.91,sz300750,300750
2018-10-26,74.6,sz300750,300750
2018-10-29,70.76,sz300750,300750
2018-10-30,75.0,sz300750,300750
2018-10-31,74.5,sz300750,300750
2018-11-01,73.61,sz300750,300750
2018-11-02,78.48,sz300750,300750
2018-11-05,79.39,sz300750,300750
2018-11-06,81.57,sz300750,300750
2018-11-07,79.04,sz300750,300750
2018-11-08,77.31,sz300750,300750
2018-11-09,77.75,sz300750,300750
2018-11-12,83.25,sz300750,300750
2018-11-13,81.63,sz300750,300750
2018-11-14,81.0,sz300750,300750
2018-11-15,81.35,sz300750,300750
2018-11-16,80.11,sz300750,300750
2018-11-19,79.35,sz300750,300750
2018-11-20,77.77,sz300750,300750
2018-11-21,78.65,sz300750,300750
2018-11-22,77.91,sz300750,300750
2018-11-23,73.98,sz300750,300750
2018-11-26,74.62,sz300750,300750
2018-11-27,75.6,sz300750,300750
2018-11-28,78.68,sz300750,300750
2018-11-29,78.03,sz300750,300750
2018-11-30,80.03,sz300750,300750
2018-12-03,80.85,sz300750,300750
2018-12-04,82.3,sz300750,300750
2018-12-05,81.37,sz300750,300750
2018-12-06,79.01,sz300750,300750
2018-12-07,79.7,sz300750,300750
2018-12-10,78.29,sz300750,300750
2018-12-11,78.56,sz300750,300750
2018-12-12,81.5,sz300750,300750
2018-12-13,82.11,sz300750,300750
2018-12-14,79.34,sz300750,300750
2018-12-17,80.16,sz300750,300750
2018-12-18,79.55,sz300750,300750
2018-12-19,79.5,sz300750,300750
2018-12-20,77.34,sz300750,300750
2018-12-21,78.5,sz300750,300750
2018-12-24,78.03,sz300750,300750
2018-12-25,77.2,sz300750,300750
2018-12-26,75.9,sz300750,300750
2018-12-27,75.78,sz300750,300750
2018-12-28,73.8,sz300750,300750
2019-01-02,73.66,sz300750,300750
2019-01-03,73.83,sz300750,300750
2019-01-04,76.96,sz300750,300750
2019-01-07,77.42,sz300750,300750
2019-01-08,79.33,sz300750,300750
2019-01-09,77.98,sz300750,300750
2019-01-10,76.28,sz300750,300750
2019-01-11,75.29,sz300750,300750
2019-01-14,76.08,sz300750,300750
2019-01-15,77.37,sz300750,300750
2019-01-16,76.67,sz300750,300750
2019-01-17,76.66,sz300750,300750
2019-01-18,75.4,sz300750,300750
2019-01-21,75.24,sz300750,300750
2019-01-22,74.27,sz300750,300750
2019-01-23,75.44,sz300750,300750
2019-01-24,75.17,sz300750,300750
2019-01-25,77.44,sz300750,300750
2019-01-28,76.07,sz300750,300750
2019-01-29,76.68,sz300750,300750
2019-01-30,76.2,sz300750,300750
2019-01-31,76.12,sz300750,300750
2019-02-01,78.4,sz300750,300750
2019-02-11,81.0,sz300750,300750
2019-02-12,81.0,sz300750,300750
2019-02-13,81.7,sz300750,300750
2019-02-14,84.72,sz300750,300750
2019-02-15,82.42,sz300750,300750
2019-02-18,84.46,sz300750,300750
2019-02-19,82.29,sz300750,300750
2019-02-20,83.17,sz300750,300750
2019-02-21,83.33,sz300750,300750
2019-02-22,84.37,sz300750,300750
2019-02-25,91.32,sz300750,300750
2019-02-26,88.5,sz300750,300750
2019-02-27,86.05,sz300750,300750
2019-02-28,87.7,sz300750,300750
2019-03-01,90.03,sz300750,300750
2019-03-04,92.39,sz300750,300750
2019-03-05,92.6,sz300750,300750
2019-03-06,91.2,sz300750,300750
2019-03-07,87.89,sz300750,300750
2019-03-08,84.97,sz300750,300750
2019-03-11,87.92,sz300750,300750
2019-03-12,91.07,sz300750,300750
2019-03-13,88.08,sz300750,300750
2019-03-14,88.95,sz300750,300750
2019-03-15,89.83,sz300750,300750
2019-03-18,89.28,sz300750,300750
2019-03-19,88.6,sz300750,300750
2019-03-20,87.17,sz300750,300750
2019-03-21,87.12,sz300750,300750
2019-03-22,86.58,sz300750,300750
2019-03-25,89.0,sz300750,300750
2019-03-26,85.3,sz300750,300750
2019-03-27,83.41,sz300750,300750
2019-03-28,83.2,sz300750,300750
2019-03-29,85.0,sz300750,300750
2019-04-01,86.35,sz300750,300750
2019-04-02,84.98,sz300750,300750
2019-04-03,84.48,sz300750,300750
2019-04-04,84.17,sz300750,300750
2019-04-08,82.29,sz300750,300750
2019-04-09,83.91,sz300750,300750
2019-04-10,82.24,sz300750,300750
2019-04-11,80.72,sz300750,300750
2019-04-12,81.98,sz300750,300750
2019-04-15,80.97,sz300750,300750
2019-04-16,82.27,sz300750,300750
2019-04-17,86.11,sz300750,300750
2019-04-18,84.65,sz300750,300750
2019-04-19,83.2,sz300750,300750
2019-04-22,81.23,sz300750,300750
2019-04-23,78.17,sz300750,300750
2019-04-24,79.78,sz300750,300750
2019-04-25,79.1,sz300750,300750
2019-04-26,79.35,sz300750,300750
2019-04-29,79.78,sz300750,300750
2019-04-30,79.76,sz300750,300750
2019-05-06,75.7,sz300750,300750
2019-05-07,75.85,sz300750,300750
2019-05-08,74.61,sz300750,300750
2019-05-09,72.7,sz300750,300750
2019-05-10,74.1,sz300750,300750
2019-05-13,71.59,sz300750,300750
2019-05-14,72.16,sz300750,300750
2019-05-15,74.98,sz300750,300750
2019-05-16,74.33,sz300750,300750
2019-05-17,72.25,sz300750,300750
2019-05-20,69.69,sz300750,300750
2019-05-21,70.15,sz300750,300750
2019-05-22,69.37,sz300750,300750
2019-05-23,67.48,sz300750,300750
2019-05-24,67.85,sz300750,300750
2019-05-27,69.2,sz300750,300750
2019-05-28,71.88,sz300750,300750
2019-05-29,70.57,sz300750,300750
2019-05-30,69.81,sz300750,300750
2019-05-31,69.44,sz300750,300750
2019-06-03,68.16,sz300750,300750
2019-06-04,66.87,sz300750,300750
2019-06-05,69.07,sz300750,300750
2019-06-06,66.94,sz300750,300750
2019-06-10,67.6,sz300750,300750
2019-06-11,68.19,sz300750,300750
2019-06-12,68.65,sz300750,300750
2019-06-13,71.01,sz300750,300750
2019-06-14,72.18,sz300750,300750
2019-06-17,71.96,sz300750,300750
2019-06-18,71.05,sz300750,300750
2019-06-19,69.68,sz300750,300750
2019-06-20,69.06,sz300750,300750
2019-06-21,69.09,sz300750,300750
2019-06-24,68.86,sz300750,300750
2019-06-25,68.83,sz300750,300750
2019-06-26,69.98,sz300750,300750
2019-06-27,69.93,sz300750,300750
2019-06-28,68.88,sz300750,300750
2019-07-01,70.32,sz300750,300750
2019-07-02,71.04,sz300750,300750
2019-07-03,71.8,sz300750,300750
2019-07-04,71.05,sz300750,300750
2019-07-05,71.08,sz300750,300750
2019-07-08,68.86,sz300750,300750
2019-07-09,70.86,sz300750,300750
2019-07-10,72.25,sz300750,300750
2019-07-11,72.42,sz300750,300750
2019-07-12,73.88,sz300750,300750
2019-07-15,73.66,sz300750,300750
2019-07-16,72.82,sz300750,300750
2019-07-17,72.99,sz300750,300750
2019-07-18,71.5,sz300750,300750
2019-07-19,72.5,sz300750,300750
2019-07-22,73.22,sz300750,300750
2019-07-23,76.01,sz300750,300750
2019-07-24,75.82,sz300750,300750
2019-07-25,75.95,sz300750,300750
2019-07-26,76.8,sz300750,300750
2019-07-29,76.82,sz300750,300750
2019-07-30,77.9,sz300750,300750
2019-07-31,76.14,sz300750,300750
2019-08-01,75.94,sz300750,300750
2019-08-02,75.42,sz300750,300750
2019-08-05,73.14,sz300750,300750
2019-08-06,72.29,sz300750,300750
2019-08-07,73.47,sz300750,300750
2019-08-08,73.22,sz300750,300750
2019-08-09,72.07,sz300750,300750
2019-08-12,73.51,sz300750,300750
2019-08-13,73.61,sz300750,300750
2019-08-14,73.64,sz300750,300750
2019-08-15,74.31,sz300750,300750
2019-08-16,73.36,sz300750,300750
2019-08-19,76.34,sz300750,300750
2019-08-20,75.57,sz300750,300750
2019-08-21,75.94,sz300750,300750
2019-08-22,75.74,sz300750,300750
2019-08-23,74.04,sz300750,300750
2019-08-26,72.91,sz300750,300750
2019-08-27,73.44,sz300750,300750
2019-08-28,72.66,sz300750,300750
2019-08-29,71.22,sz300750,300750
2019-08-30,72.41,sz300750,300750
2019-09-02,73.1,sz300750,300750
2019-09-03,71.34,sz300750,300750
2019-09-04,71.32,sz300750,300750
2019-09-05,71.44,sz300750,300750
2019-09-06,72.0,sz300750,300750
2019-09-09,77.14,sz300750,300750
2019-09-10,77.36,sz300750,300750
2019-09-11,77.91,sz300750,300750
2019-09-12,78.14,sz300750,300750
2019-09-16,76.84,sz300750,300750
2019-09-17,74.66,sz300750,300750
2019-09-18,74.73,sz300750,300750
2019-09-19,75.52,sz300750,300750
2019-09-20,75.0,sz300750,300750
2019-09-23,73.13,sz300750,300750
2019-09-24,72.87,sz300750,300750
2019-09-25,73.1,sz300750,300750
2019-09-26,71.59,sz300750,300750
2019-09-27,71.6,sz300750,300750
2019-09-30,71.64,sz300750,300750
2019-10-08,70.4,sz300750,300750
2019-10-09,69.24,sz300750,300750
2019-10-10,71.04,sz300750,300750
2019-10-11,71.6,sz300750,300750
2019-10-14,70.99,sz300750,300750
2019-10-15,71.11,sz300750,300750
2019-10-16,69.83,sz300750,300750
2019-10-17,69.44,sz300750,300750
2019-10-18,70.23,sz300750,300750
2019-10-21,69.78,sz300750,300750
2019-10-22,70.86,sz300750,300750
2019-10-23,70.9,sz300750,300750
2019-10-24,71.77,sz300750,300750
2019-10-25,71.16,sz300750,300750
2019-10-28,70.95,sz300750,300750
2019-10-29,69.42,sz300750,300750
2019-10-30,69.66,sz300750,300750
2019-10-31,68.85,sz300750,300750
2019-11-01,69.47,sz300750,300750
2019-11-04,70.07,sz300750,300750
2019-11-05,73.62,sz300750,300750
2019-11-06,76.04,sz300750,300750
2019-11-07,75.44,sz300750,300750
2019-11-08,75.76,sz300750,300750
2019-11-11,73.84,sz300750,300750
2019-11-12,74.59,sz300750,300750
2019-11-13,74.08,sz300750,300750
2019-11-14,74.24,sz300750,300750
2019-11-15,72.74,sz300750,300750
2019-11-18,73.01,sz300750,300750
2019-11-19,77.08,sz300750,300750
2019-11-20,76.44,sz300750,300750
2019-11-21,77.29,sz300750,300750
2019-11-22,80.64,sz300750,300750
2019-11-25,83.72,sz300750,300750
2019-11-26,88.14,sz300750,300750
2019-11-27,87.39,sz300750,300750
2019-11-28,87.55,sz300750,300750
2019-11-29,87.55,sz300750,300750
2019-12-02,87.24,sz300750,300750
2019-12-03,86.54,sz300750,300750
2019-12-04,86.84,sz300750,300750
2019-12-05,92.14,sz300750,300750
2019-12-06,93.14,sz300750,300750
2019-12-09,93.03,sz300750,300750
2019-12-10,93.49,sz300750,300750
2019-12-11,91.63,sz300750,300750
2019-12-12,89.84,sz300750,300750
2019-12-13,93.14,sz300750,300750
2019-12-16,92.44,sz300750,300750
2019-12-17,95.53,sz300750,300750
2019-12-18,93.33,sz300750,300750
2019-12-19,93.39,sz300750,300750
2019-12-20,92.92,sz300750,300750
2019-12-23,93.04,sz300750,300750
2019-12-24,99.64,sz300750,300750
2019-12-25,105.44,sz300750,300750
2019-12-26,105.26,sz300750,300750
2019-12-27,104.34,sz300750,300750
2019-12-30,110.14,sz300750,300750
2019-12-31,106.54,sz300750,300750
2020-01-02,107.66,sz300750,300750
2020-01-03,109.69,sz300750,300750
2020-01-06,109.23,sz300750,300750
2020-01-07,108.64,sz300750,300750
2020-01-08,109.74,sz300750,300750
2020-01-09,115.14,sz300750,300750
2020-01-10,113.45,sz300750,300750
2020-01-13,117.04,sz300750,300750
2020-01-14,115.84,sz300750,300750
2020-01-15,115.44,sz300750,300750
2020-01-16,116.54,sz300750,300750
2020-01-17,115.22,sz300750,300750
2020-01-20,123.34,sz300750,300750
2020-01-21,121.79,sz300750,300750
2020-01-22,133.96,sz300750,300750
2020-01-23,130.71,sz300750,300750
2020-02-03,135.5,sz300750,300750
2020-02-04,149.04,sz300750,300750
2020-02-05,163.93,sz300750,300750
2020-02-06,170.03,sz300750,300750
2020-02-07,160.34,sz300750,300750
2020-02-10,165.4,sz300750,300750
2020-02-11,158.54,sz300750,300750
2020-02-12,159.79,sz300750,300750
2020-02-13,156.48,sz300750,300750
2020-02-14,150.04,sz300750,300750
2020-02-17,154.24,sz300750,300750
2020-02-18,156.76,sz300750,300750
2020-02-19,153.34,sz300750,300750
2020-02-20,160.14,sz300750,300750
2020-02-21,160.04,sz300750,300750
2020-02-24,154.55,sz300750,300750
2020-02-25,161.99,sz300750,300750
2020-02-26,153.0,sz300750,300750
2020-02-27,149.62,sz300750,300750
2020-02-28,135.81,sz300750,300750
2020-03-02,140.13,sz300750,300750
2020-03-03,145.92,sz300750,300750
2020-03-04,143.84,sz300750,300750
2020-03-05,145.36,sz300750,300750
2020-03-06,143.66,sz300750,300750
2020-03-09,133.59,sz300750,300750
2020-03-10,140.67,sz300750,300750
2020-03-11,140.92,sz300750,300750
2020-03-12,134.34,sz300750,300750
2020-03-13,132.24,sz300750,300750
2020-03-16,119.2,sz300750,300750
2020-03-17,118.09,sz300750,300750
2020-03-18,117.49,sz300750,300750
2020-03-19,115.18,sz300750,300750
2020-03-20,116.0,sz300750,300750
2020-03-23,107.62,sz300750,300750
2020-03-24,111.71,sz300750,300750
2020-03-25,121.14,sz300750,300750
2020-03-26,119.77,sz300750,300750
2020-03-27,118.85,sz300750,300750
2020-03-30,119.45,sz300750,300750
2020-03-31,120.53,sz300750,300750
2020-04-01,120.54,sz300750,300750
2020-04-02,123.74,sz300750,300750
2020-04-03,121.14,sz300750,300750
2020-04-07,124.84,sz300750,300750
2020-04-08,123.14,sz300750,300750
2020-04-09,120.35,sz300750,300750
2020-04-10,118.6,sz300750,300750
2020-04-13,114.83,sz300750,300750
2020-04-14,126.3,sz300750,300750
2020-04-15,128.14,sz300750,300750
2020-04-16,133.09,sz300750,300750
2020-04-17,137.09,sz300750,300750
2020-04-20,134.65,sz300750,300750
2020-04-21,130.66,sz300750,300750
2020-04-22,130.99,sz300750,300750
2020-04-23,130.04,sz300750,300750
2020-04-24,131.83,sz300750,300750
2020-04-27,134.05,sz300750,300750
2020-04-28,138.44,sz300750,300750
2020-04-29,138.86,sz300750,300750
2020-04-30,144.52,sz300750,300750
2020-05-06,145.93,sz300750,300750
2020-05-07,143.34,sz300750,300750
2020-05-08,144.22,sz300750,300750
2020-05-11,137.76,sz300750,300750
2020-05-12,139.14,sz300750,300750
2020-05-13,138.4,sz300750,300750
2020-05-14,135.74,sz300750,300750
2020-05-15,145.62,sz300750,300750
2020-05-18,141.95,sz300750,300750
2020-05-19,143.4,sz300750,300750
2020-05-20,149.44,sz300750,300750
2020-05-21,147.6,sz300750,300750
2020-05-22,142.95,sz300750,300750
2020-05-25,144.44,sz300750,300750
2020-05-26,150.17,sz300750,300750
2020-05-27,151.64,sz300750,300750
2020-05-28,147.98,sz300750,300750
2020-05-29,145.67,sz300750,300750
2020-06-01,151.09,sz300750,300750
2020-06-02,149.6,sz300750,300750
2020-06-03,148.64,sz300750,300750
2020-06-04,150.36,sz300750,300750
2020-06-05,151.56,sz300750,300750
2020-06-08,151.76,sz300750,300750
2020-06-09,154.32,sz300750,300750
2020-06-10,157.04,sz300750,300750
2020-06-11,164.34,sz300750,300750
2020-06-12,159.66,sz300750,300750
2020-06-15,158.06,sz300750,300750
2020-06-16,160.36,sz300750,300750
2020-06-17,158.16,sz300750,300750
2020-06-18,159.31,sz300750,300750
2020-06-19,166.26,sz300750,300750
2020-06-22,165.36,sz300750,300750
2020-06-23,169.25,sz300750,300750
2020-06-24,171.86,sz300750,300750
2020-06-29,171.4,sz300750,300750
2020-06-30,174.72,sz300750,300750
2020-07-01,169.76,sz300750,300750
2020-07-02,167.56,sz300750,300750
2020-07-03,167.96,sz300750,300750
2020-07-06,178.16,sz300750,300750
2020-07-07,195.94,sz300750,300750
2020-07-08,197.93,sz300750,300750
2020-07-09,205.38,sz300750,300750
2020-07-10,204.26,sz300750,300750
2020-07-13,224.47,sz300750,300750
2020-07-14,216.31,sz300750,300750
2020-07-15,207.39,sz300750,300750
2020-07-16,197.13,sz300750,300750
2020-07-17,196.06,sz300750,300750
2020-07-20,205.66,sz300750,300750
2020-07-21,207.36,sz300750,300750
2020-07-22,208.25,sz300750,300750
2020-07-23,213.86,sz300750,300750
2020-07-24,199.04,sz300750,300750
2020-07-27,191.66,sz300750,300750
2020-07-28,197.88,sz300750,300750
2020-07-29,204.54,sz300750,300750
2020-07-30,205.71,sz300750,300750
2020-07-31,212.53,sz300750,300750
2020-08-03,215.96,sz300750,300750
2020-08-04,211.05,sz300750,300750
2020-08-05,210.71,sz300750,300750
2020-08-06,211.86,sz300750,300750
2020-08-07,204.65,sz300750,300750
2020-08-10,201.04,sz300750,300750
2020-08-11,198.78,sz300750,300750
2020-08-12,196.09,sz300750,300750
2020-08-13,196.35,sz300750,300750
2020-08-14,200.73,sz300750,300750
2020-08-17,196.98,sz300750,300750
2020-08-18,199.64,sz300750,300750
2020-08-19,190.55,sz300750,300750
2020-08-20,188.78,sz300750,300750
2020-08-21,192.59,sz300750,300750
2020-08-24,202.37,sz300750,300750
2020-08-25,200.28,sz300750,300750
2020-08-26,194.76,sz300750,300750
2020-08-27,205.31,sz300750,300750
2020-08-28,208.66,sz300750,300750
2020-08-31,206.71,sz300750,300750
2020-09-01,214.61,sz300750,300750
2020-09-02,211.67,sz300750,300750
2020-09-03,210.26,sz300750,300750
2020-09-04,204.62,sz300750,300750
2020-09-07,186.76,sz300750,300750
2020-09-08,187.26,sz300750,300750
2020-09-09,184.68,sz300750,300750
2020-09-10,185.32,sz300750,300750
2020-09-11,187.66,sz300750,300750
2020-09-14,193.14,sz300750,300750
2020-09-15,195.06,sz300750,300750
2020-09-16,192.62,sz300750,300750
2020-09-17,198.76,sz300750,300750
2020-09-18,198.39,sz300750,300750
2020-09-21,198.29,sz300750,300750
2020-09-22,200.86,sz300750,300750
2020-09-23,197.36,sz300750,300750
2020-09-24,191.18,sz300750,300750
2020-09-25,191.86,sz300750,300750
2020-09-28,193.27,sz300750,300750
2020-09-29,205.35,sz300750,300750
2020-09-30,209.56,sz300750,300750
2020-10-09,225.23,sz300750,300750
2020-10-12,235.14,sz300750,300750
2020-10-13,236.03,sz300750,300750
2020-10-14,237.66,sz300750,300750
2020-10-15,238.96,sz300750,300750
2020-10-16,228.46,sz300750,300750
2020-10-19,229.77,sz300750,300750
2020-10-20,241.96,sz300750,300750
2020-10-21,232.69,sz300750,300750
2020-10-22,232.24,sz300750,300750
2020-10-23,225.36,sz300750,300750
2020-10-26,233.51,sz300750,300750
2020-10-27,237.57,sz300750,300750
2020-10-28,240.62,sz300750,300750
2020-10-29,240.36,sz300750,300750
2020-10-30,247.53,sz300750,300750
2020-11-02,260.5,sz300750,300750
2020-11-03,256.38,sz300750,300750
2020-11-04,255.91,sz300750,300750
2020-11-05,268.86,sz300750,300750
2020-11-06,263.86,sz300750,300750
2020-11-09,266.79,sz300750,300750
2020-11-10,266.28,sz300750,300750
2020-11-11,251.2,sz300750,300750
2020-11-12,254.61,sz300750,300750
2020-11-13,253.57,sz300750,300750
2020-11-16,255.26,sz300750,300750
2020-11-17,251.04,sz300750,300750
2020-11-18,240.86,sz300750,300750
2020-11-19,242.46,sz300750,300750
2020-11-20,252.44,sz300750,300750
2020-11-23,253.36,sz300750,300750
2020-11-24,255.06,sz300750,300750
2020-11-25,246.58,sz300750,300750
2020-11-26,245.7,sz300750,300750
2020-11-27,242.36,sz300750,300750
2020-11-30,243.16,sz300750,300750
2020-12-01,246.53,sz300750,300750
2020-12-02,244.05,sz300750,300750
2020-12-03,246.35,sz300750,300750
2020-12-04,250.08,sz300750,300750
2020-12-07,261.82,sz300750,300750
2020-12-08,266.39,sz300750,300750
2020-12-09,266.36,sz300750,300750
2020-12-10,265.18,sz300750,300750
2020-12-11,266.92,sz300750,300750
2020-12-14,266.36,sz300750,300750
2020-12-15,278.86,sz300750,300750
2020-12-16,286.42,sz300750,300750
2020-12-17,285.17,sz300750,300750
2020-12-18,290.35,sz300750,300750
2020-12-21,325.36,sz300750,300750
2020-12-22,314.0,sz300750,300750
2020-12-23,318.36,sz300750,300750
2020-12-24,311.36,sz300750,300750
2020-12-25,313.15,sz300750,300750
2020-12-28,317.14,sz300750,300750
2020-12-29,308.36,sz300750,300750
2020-12-30,340.36,sz300750,300750
2020-12-31,351.47,sz300750,300750
2021-01-04,404.46,sz300750,300750
2021-01-05,402.36,sz300750,300750
2021-01-06,407.13,sz300750,300750
2021-01-07,413.59,sz300750,300750
2021-01-08,404.86,sz300750,300750
2021-01-11,390.36,sz300750,300750
2021-01-12,401.53,sz300750,300750
2021-01-13,385.36,sz300750,300750
2021-01-14,369.37,sz300750,300750
2021-01-15,380.91,sz300750,300750
2021-01-18,384.26,sz300750,300750
2021-01-19,366.47,sz300750,300750
2021-01-20,391.76,sz300750,300750
2021-01-21,391.66,sz300750,300750
2021-01-22,408.36,sz300750,300750
2021-01-25,397.31,sz300750,300750
2021-01-26,385.86,sz300750,300750
2021-01-27,390.88,sz300750,300750
2021-01-28,370.26,sz300750,300750
2021-01-29,354.47,sz300750,300750
2021-02-01,350.69,sz300750,300750
2021-02-02,368.16,sz300750,300750
2021-02-03,381.34,sz300750,300750
2021-02-04,388.86,sz300750,300750
2021-02-05,373.81,sz300750,300750
2021-02-08,404.36,sz300750,300750
2021-02-09,410.56,sz300750,300750
2021-02-10,413.02,sz300750,300750
2021-02-18,397.36,sz300750,300750
2021-02-19,387.86,sz300750,300750
2021-02-22,375.36,sz300750,300750
2021-02-23,376.9,sz300750,300750
2021-02-24,347.36,sz300750,300750
2021-02-25,337.46,sz300750,300750
2021-02-26,322.59,sz300750,300750
2021-03-01,344.96,sz300750,300750
2021-03-02,349.96,sz300750,300750
2021-03-03,349.99,sz300750,300750
2021-03-04,325.93,sz300750,300750
2021-03-05,320.36,sz300750,300750
2021-03-08,305.36,sz300750,300750
2021-03-09,300.36,sz300750,300750
2021-03-10,314.86,sz300750,300750
2021-03-11,331.64,sz300750,300750
2021-03-12,341.82,sz300750,300750
2021-03-15,312.66,sz300750,300750
2021-03-16,323.36,sz300750,300750
2021-03-17,333.36,sz300750,300750
2021-03-18,336.16,sz300750,300750
2021-03-19,316.86,sz300750,300750
2021-03-22,308.16,sz300750,300750
2021-03-23,304.27,sz300750,300750
2021-03-24,289.15,sz300750,300750
2021-03-25,291.91,sz300750,300750
2021-03-26,313.98,sz300750,300750
2021-03-29,311.96,sz300750,300750
2021-03-30,319.34,sz300750,300750
2021-03-31,322.53,sz300750,300750
2021-04-01,330.35,sz300750,300750
2021-04-02,332.76,sz300750,300750
2021-04-06,326.16,sz300750,300750
2021-04-07,320.36,sz300750,300750
2021-04-08,320.21,sz300750,300750
2021-04-09,312.36,sz300750,300750
2021-04-12,315.37,sz300750,300750
2021-04-13,325.12,sz300750,300750
2021-04-14,346.36,sz300750,300750
2021-04-15,337.36,sz300750,300750
2021-04-16,334.2,sz300750,300750
2021-04-19,364.36,sz300750,300750
2021-04-20,359.36,sz300750,300750
2021-04-21,356.05,sz300750,300750
2021-04-22,362.72,sz300750,300750
2021-04-23,371.86,sz300750,300750
2021-04-26,349.36,sz300750,300750
2021-04-27,348.96,sz300750,300750
2021-04-28,367.39,sz300750,300750
2021-04-29,380.35,sz300750,300750
2021-04-30,388.53,sz300750,300750
2021-05-06,384.36,sz300750,300750
2021-05-07,367.64,sz300750,300750
2021-05-10,368.57,sz300750,300750
2021-05-11,366.96,sz300750,300750
2021-05-12,361.86,sz300750,300750
2021-05-13,351.46,sz300750,300750
2021-05-14,359.36,sz300750,300750
2021-05-17,373.54,sz300750,300750
2021-05-18,369.46,sz300750,300750
2021-05-19,375.41,sz300750,300750
2021-05-20,378.1,sz300750,300750
2021-05-21,375.93,sz300750,300750
2021-05-24,388.32,sz300750,300750
2021-05-25,395.89,sz300750,300750
2021-05-26,385.78,sz300750,300750
2021-05-27,384.36,sz300750,300750
2021-05-28,409.96,sz300750,300750
2021-05-31,434.46,sz300750,300750
2021-06-01,425.7,sz300750,300750
2021-06-02,424.86,sz300750,300750
2021-06-03,415.14,sz300750,300750
2021-06-04,432.57,sz300750,300750
2021-06-07,407.86,sz300750,300750
2021-06-08,409.95,sz300750,300750
2021-06-09,409.73,sz300750,300750
2021-06-10,434.99,sz300750,300750
2021-06-11,452.34,sz300750,300750
2021-06-15,445.36,sz300750,300750
2021-06-16,420.54,sz300750,300750
2021-06-17,434.87,sz300750,300750
2021-06-18,450.36,sz300750,300750
2021-06-21,453.16,sz300750,300750
2021-06-22,450.59,sz300750,300750
2021-06-23,468.81,sz300750,300750
2021-06-24,467.66,sz300750,300750
2021-06-25,476.59,sz300750,300750
2021-06-28,494.26,sz300750,300750
2021-06-29,508.87,sz300750,300750
2021-06-30,535.16,sz300750,300750
2021-07-01,529.86,sz300750,300750
2021-07-02,519.95,sz300750,300750
2021-07-05,519.87,sz300750,300750
2021-07-06,515.83,sz300750,300750
2021-07-07,543.1,sz300750,300750
2021-07-08,559.76,sz300750,300750
2021-07-09,546.48,sz300750,300750
2021-07-12,566.39,sz300750,300750
2021-07-13,563.61,sz300750,300750
2021-07-14,551.97,sz300750,300750
2021-07-15,568.6,sz300750,300750
2021-07-16,531.6,sz300750,300750
2021-07-19,524.1,sz300750,300750
2021-07-20,528.64,sz300750,300750
2021-07-21,556.38,sz300750,300750
2021-07-22,557.68,sz300750,300750
2021-07-23,547.61,sz300750,300750
2021-07-26,540.38,sz300750,300750
2021-07-27,495.6,sz300750,300750
2021-07-28,525.65,sz300750,300750
2021-07-29,557.4,sz300750,300750
2021-07-30,551.0,sz300750,300750
2021-08-02,552.6,sz300750,300750
2021-08-03,531.6,sz300750,300750
2021-08-04,569.6,sz300750,300750
2021-08-05,557.6,sz300750,300750
2021-08-06,544.48,sz300750,300750
2021-08-09,516.6,sz300750,300750
2021-08-10,511.1,sz300750,300750
2021-08-11,517.85,sz300750,300750
2021-08-12,502.6,sz300750,300750
2021-08-13,502.65,sz300750,300750
2021-08-16,477.6,sz300750,300750
2021-08-17,480.6,sz300750,300750
2021-08-18,495.6,sz300750,300750
2021-08-19,503.6,sz300750,300750
2021-08-20,494.71,sz300750,300750
2021-08-23,522.5,sz300750,300750
2021-08-24,523.6,sz300750,300750
2021-08-25,530.84,sz300750,300750
2021-08-26,521.6,sz300750,300750
2021-08-27,508.1,sz300750,300750
2021-08-30,505.84,sz300750,300750
